CMDLINE /anaconda/envs/OSMNX/bin/python /anaconda/envs/OSMNX/bin/python 19-Quick-Implement-for-difference-distance.py
MEM 4.617188 1514433445.6933
MEM 16.382812 1514433445.8068
MEM 25.855469 1514433445.9136
MEM 27.816406 1514433446.0201
MEM 29.031250 1514433446.1276
